Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
SRR14240756_2 - illumina_universal_adapter	(1, 5.318497231660142e-05)	(2, 5.318497231660142e-05)	(3, 5.318497231660142e-05)	(4, 5.4957804727154795e-05)	(5, 5.4957804727154795e-05)	(6, 5.673063713770818e-05)	(7, 5.673063713770818e-05)	(8, 5.673063713770818e-05)	(9, 5.673063713770818e-05)	(12, 5.673063713770818e-05)	(17, 5.743977010192953e-05)	(22, 6.66584986368071e-05)	(27, 9.289641831299714e-05)	(32, 0.00013154416486306085)	(37, 0.00016061861639613627)	(42, 0.00022514971614027933)	(47, 0.00032797399595237543)	(52, 0.000496038508472836)	(57, 0.0008481230252087373)	(62, 0.0013143779491842761)	(67, 0.0021834203968375434)	(72, 0.00339781059806661)	(77, 0.005320270064070695)	(82, 0.008377696839311055)	(87, 0.01293316700146902)	(92, 0.019128152576906754)	(97, 0.027428908489599797)	(102, 0.03765318756774325)	(107, 0.04929785997322207)	(112, 0.061602735168390974)	(117, 0.07453696586930633)	(122, 0.08659967215719365)	(127, 0.10145458949170254)	(132, 0.11021202703335413)	(137, 0.1185205834086536)	(140, 0.11905810619553338)
SRR14240756_2 - polya	(1, 0.020889284293550484)	(2, 0.028076346885933887)	(3, 0.03803080087119112)	(4, 0.052018448590457296)	(5, 0.0655522512126218)	(6, 0.07783443415293562)	(7, 0.0982485993604578)	(8, 0.1233891357745153)	(9, 0.14491486690345443)	(12, 0.19870047484075132)	(17, 0.29201989096690656)	(22, 0.3927816575525648)	(27, 0.5051990881046474)	(32, 0.5755223859005503)	(37, 0.6386926594863527)	(42, 0.6912507582625824)	(47, 0.7473215471770825)	(52, 0.7960120347664491)	(57, 0.8413284677120503)	(62, 0.8908663691936614)	(67, 1.0240369305101638)	(72, 1.1565572168984757)	(77, 1.1976631728690124)	(82, 1.2308310944380554)	(87, 1.2689434456001323)	(92, 1.3046078697697168)	(97, 1.3397787373962031)	(102, 1.3708001134825483)	(107, 1.3998965481375145)	(112, 1.427036130377712)	(117, 1.4503258297551518)	(122, 1.4716317296651824)	(127, 1.492079224122023)	(132, 1.510631560731982)	(137, 1.5295469734196225)	(140, 1.536171693571378)
SRR14240756_2 - polyg	(1, 3.5641448261543696)	(2, 3.583745261285448)	(3, 3.585340810454946)	(4, 3.5876844949016973)	(5, 3.589905853912121)	(6, 3.591781510602486)	(7, 3.593611073650177)	(8, 3.6037091270606894)	(9, 3.6272824796238177)	(12, 3.713358102520452)	(17, 3.78708240201276)	(22, 3.7967092365685473)	(27, 3.799988621961589)	(32, 3.801819248708726)	(37, 3.802803879829548)	(42, 3.803255242961275)	(47, 3.803752345169194)	(52, 3.807269999238214)	(57, 3.825626260583566)	(62, 3.833362546656739)	(67, 3.8342805192789227)	(72, 3.835063402071424)	(77, 3.8459627757315054)	(82, 3.9082019577352853)	(87, 3.972607186378279)	(92, 4.030438397876459)	(97, 4.079048753440868)	(102, 4.1132169070559454)	(107, 4.1379486283161295)	(112, 4.157485950613392)	(117, 4.175190518764625)	(122, 4.192999684028079)	(127, 4.210302882921562)	(132, 4.231199967677719)	(137, 4.255222201407199)	(140, 4.270466078172584)
SRR14240757_1 - polya	(1, 0.13771990480192528)	(2, 0.1444412484173027)	(3, 0.14881024702528564)	(4, 0.15486146040692714)	(5, 0.15875197350222386)	(6, 0.1620625421148669)	(7, 0.166353880770529)	(8, 0.17379044749518346)	(9, 0.18551334255599547)	(12, 0.20434287480208607)	(17, 0.2240457057378229)	(22, 0.2403325008353455)	(27, 0.26433143023027383)	(32, 0.29201419704093534)	(37, 0.3128636395952924)	(42, 0.32866718937659944)	(47, 0.34653474027781317)	(52, 0.3610255863489236)	(57, 0.376497202463053)	(62, 0.3905834652341696)	(67, 0.4041531640643651)	(72, 0.418708142225134)	(77, 0.43854900746322156)	(82, 0.4559531038102628)	(87, 0.47305507789117857)	(92, 0.4894308061599072)	(97, 0.5035017874565348)	(102, 0.5168785889858046)	(107, 0.5311705253725837)	(112, 0.5452923614121825)	(117, 0.5572747910233312)	(122, 0.5678979209528906)	(127, 0.5769280197959727)	(132, 0.5873838050540796)	(137, 0.5985518072297609)	(140, 0.6021765228753402)
SRR14240757_2 - polya	(1, 0.028530011838883956)	(2, 0.03478664832021273)	(3, 0.0450077001095306)	(4, 0.058690882676504665)	(5, 0.07122419691718047)	(6, 0.08504892101015857)	(7, 0.10657575876153319)	(8, 0.1358009524316759)	(9, 0.1598592541127333)	(12, 0.22039142920716653)	(17, 0.31985554046391657)	(22, 0.44468489524449034)	(27, 0.6388791173740996)	(32, 0.8268758247925339)	(37, 1.0120296769240766)	(42, 1.0644942355522553)	(47, 1.1150631397958806)	(52, 1.159621915277802)	(57, 1.2017571992153637)	(62, 1.2415541670401442)	(67, 1.3238221102092926)	(72, 1.4132545597539974)	(77, 1.4499992409365952)	(82, 1.4822659490619856)	(87, 1.5175100395529653)	(92, 1.5514426789136244)	(97, 1.58545899061001)	(102, 1.617188843000486)	(107, 1.648495323392826)	(112, 1.6795913703659742)	(117, 1.7078410548285778)	(122, 1.7341990931622315)	(127, 1.7599363529092695)	(132, 1.7841161548383127)	(137, 1.8080634779423441)	(140, 1.816667950143513)
SRR14240757_2 - polyg	(1, 4.0825924615634595)	(2, 4.104338500793158)	(3, 4.106652015824393)	(4, 4.108936721518475)	(5, 4.111418082253112)	(6, 4.113504880326765)	(7, 4.116056385534466)	(8, 4.124011520327843)	(9, 4.1468209998723875)	(12, 4.2383096845417665)	(17, 4.322341510692498)	(22, 4.326863825077321)	(27, 4.3281432101628114)	(32, 4.329238215490535)	(37, 4.33041714366996)	(42, 4.3313688538598525)	(47, 4.332313549602439)	(52, 4.33960957686499)	(57, 4.361797025243041)	(62, 4.369646191778897)	(67, 4.3710037378486595)	(72, 4.372397107702881)	(77, 4.388024795269577)	(82, 4.47615631535492)	(87, 4.58927605242137)	(92, 4.688146190300853)	(97, 4.764098375218518)	(102, 4.810579359778368)	(107, 4.849379274021739)	(112, 4.879353009425865)	(117, 4.90382666659385)	(122, 4.928257235014097)	(127, 4.951960555558256)	(132, 4.978256966962003)	(137, 5.0049634730172)	(140, 5.02136224875565)
SRR14240758_1 - polya	(1, 0.05498881279136999)	(2, 0.06480548204242755)	(3, 0.06947015323444866)	(4, 0.0771325140475566)	(5, 0.08072362752884656)	(6, 0.08393530939043088)	(7, 0.08792923179501025)	(8, 0.09795629677832164)	(9, 0.11167877398198901)	(12, 0.13266943469525966)	(17, 0.15889085699810285)	(22, 0.18447713594511642)	(27, 0.22020341023429219)	(32, 0.25488777608528096)	(37, 0.2822399405799294)	(42, 0.30497239023560235)	(47, 0.329718524856898)	(52, 0.3502783238825788)	(57, 0.37111217683642606)	(62, 0.39094332329194226)	(67, 0.41093019855440865)	(72, 0.4332504883653588)	(77, 0.45870333685653275)	(82, 0.48111317972274986)	(87, 0.5032000561486867)	(92, 0.5237666885400304)	(97, 0.5439560472166146)	(102, 0.5630135847489205)	(107, 0.5825116945410741)	(112, 0.6010592472044296)	(117, 0.6174226404114133)	(122, 0.6329282664022851)	(127, 0.6478174508801942)	(132, 0.6638093247856082)	(137, 0.6804352630943785)	(140, 0.6862857030543328)
SRR14240758_2 - polya	(1, 0.02326041706584162)	(2, 0.029054391846370545)	(3, 0.036484777877762706)	(4, 0.04680855479117567)	(5, 0.055578640143329486)	(6, 0.06403582927828527)	(7, 0.07341372452361686)	(8, 0.09019323373439135)	(9, 0.10838437243080062)	(12, 0.14929789055980064)	(17, 0.22024548938074293)	(22, 0.28941893068509006)	(27, 0.3506408519135393)	(32, 0.404260833667374)	(37, 0.45580275295802464)	(42, 0.49808510212455986)	(47, 0.5383505294680533)	(52, 0.5784253418746328)	(57, 0.6162408278025481)	(62, 0.6497110124704788)	(67, 0.6915085523257692)	(72, 0.742608820404099)	(77, 0.7761912161292317)	(82, 0.804635280526654)	(87, 0.8365636421105295)	(92, 0.8666193018519339)	(97, 0.8962444595565724)	(102, 0.9235207377272797)	(107, 0.9503744261793574)	(112, 0.9762602942630677)	(117, 1.0000454418816587)	(122, 1.0226106539040014)	(127, 1.0449485666053455)	(132, 1.06662580074233)	(137, 1.0883677720277003)	(140, 1.0960089134421707)
SRR14240758_2 - polyg	(1, 0.8774958620823966)	(2, 0.8975823606232123)	(3, 0.8982279338529484)	(4, 0.8988321472378825)	(5, 0.8994255710980857)	(6, 0.8999920211464615)	(7, 0.9007832529600657)	(8, 0.9025725158112843)	(9, 0.9060701200782392)	(12, 0.9189247598427125)	(17, 0.9302120413146009)	(22, 0.9321566733219452)	(27, 0.9330230721578416)	(32, 0.9336197328754643)	(37, 0.9343476661439801)	(42, 0.9350381957267621)	(47, 0.935682690004025)	(52, 0.9376190500424091)	(57, 0.9413223745809012)	(62, 0.9435234376260182)	(67, 0.9444351524657849)	(72, 0.9453001126983841)	(77, 0.9466250663353467)	(82, 0.9500647668195787)	(87, 0.9565240956251839)	(92, 0.9647183800075284)	(97, 0.9729500680756071)	(102, 0.9792342469297463)	(107, 0.9843801309247684)	(112, 0.9891009076453907)	(117, 0.9945388281097978)	(122, 1.0012387633169033)	(127, 1.009506776118243)	(132, 1.0197122279104396)	(137, 1.0325618325633719)	(140, 1.041926420728202)
SRR14240759_1 - polya	(1, 0.06312091298343618)	(2, 0.07426067911875969)	(3, 0.07974531452269457)	(4, 0.08874171082717071)	(5, 0.09314359019052255)	(6, 0.09694762879527027)	(7, 0.10221748437111404)	(8, 0.11341924880732983)	(9, 0.13012779089779916)	(12, 0.15478052955760138)	(17, 0.18390290286673056)	(22, 0.2108531214195981)	(27, 0.2476048284985287)	(32, 0.286047317811793)	(37, 0.3171137806989016)	(42, 0.342678780071833)	(47, 0.3702658097438655)	(52, 0.3926733242213545)	(57, 0.4159696286266349)	(62, 0.437594635977862)	(67, 0.4588897237993409)	(72, 0.48190880723063156)	(77, 0.5083218547907682)	(82, 0.5318900660299619)	(87, 0.5548715076357108)	(92, 0.5765421280225943)	(97, 0.5964856528846215)	(102, 0.6157228399614831)	(107, 0.6357899185802884)	(112, 0.6546498017117199)	(117, 0.6707954877990887)	(122, 0.6858681604360145)	(127, 0.699980745099123)	(132, 0.7147434262315875)	(137, 0.7296854595916331)	(140, 0.7350053566531971)
SRR14240759_2 - polya	(1, 0.026752266835018624)	(2, 0.03331522982947279)	(3, 0.04256847623764551)	(4, 0.05457400436042907)	(5, 0.06517571381300888)	(6, 0.07561135638819864)	(7, 0.08730246455645707)	(8, 0.10698249663969209)	(9, 0.12742865058395314)	(12, 0.17331315022932287)	(17, 0.25459602261414593)	(22, 0.3374328381263334)	(27, 0.41893181887426667)	(32, 0.4938222235920894)	(37, 0.5926816142798738)	(42, 0.6475173400390695)	(47, 0.6939921520779351)	(52, 0.7381128000629193)	(57, 0.780966025639663)	(62, 0.818343029867593)	(67, 0.8642076014876757)	(72, 0.9164309845542746)	(77, 0.9525852937196075)	(82, 0.9837925813187427)	(87, 1.0179899584009116)	(92, 1.0504084270924783)	(97, 1.0820218035624578)	(102, 1.1105472218029955)	(107, 1.1384739135949167)	(112, 1.1656096842054544)	(117, 1.1902571087251803)	(122, 1.2138093775441445)	(127, 1.2370148987231184)	(132, 1.2591048933310378)	(137, 1.2818976829640716)	(140, 1.2899322199147045)
SRR14240759_2 - polyg	(1, 1.5721971985270622)	(2, 1.6022530891096265)	(3, 1.6033026317747314)	(4, 1.6043300321895178)	(5, 1.6054194309051963)	(6, 1.6064401886448871)	(7, 1.6078019370394854)	(8, 1.611109989237095)	(9, 1.6175666694300195)	(12, 1.6398462017006665)	(17, 1.6589044793949532)	(22, 1.661349426675141)	(27, 1.6624897525665525)	(32, 1.6633683570591973)	(37, 1.6644249852444042)	(42, 1.665410315383585)	(47, 1.6662955625513256)	(52, 1.6687546808717173)	(57, 1.674082549143396)	(62, 1.6768091458476373)	(67, 1.6782576918634846)	(72, 1.6796756815738925)	(77, 1.6838446244638916)	(82, 1.6979248814415349)	(87, 1.7156143252211216)	(92, 1.7323879655275278)	(97, 1.7471453325199158)	(102, 1.7570779031678652)	(107, 1.766077399387386)	(112, 1.7751415509778372)	(117, 1.7846826466401526)	(122, 1.7945802325325988)	(127, 1.8053980503482887)	(132, 1.818199813792532)	(137, 1.8336741468502384)	(140, 1.844677516723599)
SRR14240760_1 - polya	(1, 0.03459895644698223)	(2, 0.04284639347966779)	(3, 0.047652510176287306)	(4, 0.055546038697138804)	(5, 0.05975676786970598)	(6, 0.0633163835923243)	(7, 0.06807948378474299)	(8, 0.07809841867224437)	(9, 0.0931512621990651)	(12, 0.11624565012710106)	(17, 0.14278898404422052)	(22, 0.16825749194501294)	(27, 0.20243821065342443)	(32, 0.23679725232470475)	(37, 0.26398055450659375)	(42, 0.2868856698161461)	(47, 0.31163619315591384)	(52, 0.33251386241065545)	(57, 0.3534273135757096)	(62, 0.3733396533702717)	(67, 0.39292487220334305)	(72, 0.41362245872913483)	(77, 0.43776468959359)	(82, 0.45931165654778355)	(87, 0.4803402746263572)	(92, 0.500229737461867)	(97, 0.5191601277832631)	(102, 0.5372163054215597)	(107, 0.5557984575884937)	(112, 0.5735848044277121)	(117, 0.5885873968564439)	(122, 0.6024627613455492)	(127, 0.6154390808968573)	(132, 0.6293113169129299)	(137, 0.6435427407390794)	(140, 0.6485627667793158)
SRR14240760_2 - polya	(1, 0.0196947153892189)	(2, 0.024607395698517734)	(3, 0.031064759567755305)	(4, 0.039774624020599746)	(5, 0.047453070020447116)	(6, 0.054862662869039326)	(7, 0.06334962361829767)	(8, 0.07740624401374017)	(9, 0.09226551327165718)	(12, 0.12649824284423875)	(17, 0.18662827665266918)	(22, 0.24785151625649418)	(27, 0.31008838112294235)	(32, 0.3582791841904336)	(37, 0.4010115839339692)	(42, 0.4376647739861054)	(47, 0.47295883803506006)	(52, 0.5080962829028108)	(57, 0.5420566397919753)	(62, 0.5725375480799866)	(67, 0.6117838512171746)	(72, 0.6636032919435699)	(77, 0.6946091971123959)	(82, 0.7202268940709394)	(87, 0.7480675666488429)	(92, 0.7745453981618383)	(97, 0.8010781734824721)	(102, 0.8251152094411998)	(107, 0.8491264354974069)	(112, 0.8725933072459091)	(117, 0.8942837929004819)	(122, 0.9148339501346037)	(127, 0.9349302832494064)	(132, 0.9540223765206847)	(137, 0.9740631792391558)	(140, 0.9813218232639159)
SRR14240760_2 - polyg	(1, 0.7588023352721589)	(2, 0.7774626992649125)	(3, 0.7781255444887343)	(4, 0.7787492837996463)	(5, 0.7794189725582273)	(6, 0.7799840529997745)	(7, 0.7808150536491086)	(8, 0.7825464679431918)	(9, 0.7857208904236482)	(12, 0.7986371823986398)	(17, 0.8108212161543946)	(22, 0.8122763471737697)	(27, 0.8130629626119511)	(32, 0.8137613942165209)	(37, 0.8146502716169616)	(42, 0.81575051647668)	(47, 0.816781543870548)	(52, 0.8195930634792011)	(57, 0.8244066102992733)	(62, 0.8266593064124448)	(67, 0.8275743847745352)	(72, 0.8284356925063744)	(77, 0.829788757093055)	(82, 0.8334746849143719)	(87, 0.8408924900046753)	(92, 0.8505588850872945)	(97, 0.8606390207285)	(102, 0.8683200086126863)	(107, 0.8751615880762632)	(112, 0.8820002345963716)	(117, 0.8891761696153274)	(122, 0.8963216020222138)	(127, 0.9046011059034853)	(132, 0.9147451797122983)	(137, 0.9278051859172335)	(140, 0.9372171970363741)
SRR14240761_1 - polya	(1, 0.10312012493901894)	(2, 0.11040707950592758)	(3, 0.11431955723821831)	(4, 0.12022348331948639)	(5, 0.12318248825668682)	(6, 0.1258837597795571)	(7, 0.12946104323528726)	(8, 0.1367620815953287)	(9, 0.14700522434081123)	(12, 0.16338016894045046)	(17, 0.18271102004280096)	(22, 0.20063799864567428)	(27, 0.22628937443016092)	(32, 0.2538268517909916)	(37, 0.2742663790887558)	(42, 0.2908801848199272)	(47, 0.3090443344991569)	(52, 0.3243652480207377)	(57, 0.34047147384740317)	(62, 0.3553591698922191)	(67, 0.3699336423777617)	(72, 0.3863643587982068)	(77, 0.4050800298165168)	(82, 0.42012123920648026)	(87, 0.4366860333375495)	(92, 0.45162555774109425)	(97, 0.4650400890242198)	(102, 0.47797689804428084)	(107, 0.4905920332291888)	(112, 0.5020615926806753)	(117, 0.5119323599357266)	(122, 0.52107048827201)	(127, 0.5299086318145647)	(132, 0.5401252970289576)	(137, 0.550629834974985)	(140, 0.5542437362928603)
SRR14240761_2 - polya	(1, 0.028078858368855358)	(2, 0.034908089658948135)	(3, 0.04481322136924355)	(4, 0.058705474915433514)	(5, 0.07006123731840691)	(6, 0.08299156779362692)	(7, 0.10540592456447173)	(8, 0.13342563100216934)	(9, 0.15405838794171547)	(12, 0.2067717722308696)	(17, 0.2950653247872689)	(22, 0.39858514777539655)	(27, 0.5027970483580698)	(32, 0.5778842280938463)	(37, 0.7986564174021658)	(42, 0.9058456318531121)	(47, 0.9571917615049343)	(52, 0.9973646547127842)	(57, 1.034088990334138)	(62, 1.072037489254594)	(67, 1.18040495383903)	(72, 1.2865930922740971)	(77, 1.3178481276702607)	(82, 1.344261154987369)	(87, 1.3728797043090732)	(92, 1.40080814776727)	(97, 1.427998318789446)	(102, 1.4532584468007035)	(107, 1.4780487394730515)	(112, 1.5022027263716589)	(117, 1.523279122794888)	(122, 1.542832216152874)	(127, 1.5614518357020186)	(132, 1.5792306528011348)	(137, 1.5969962311347063)	(140, 1.6033708375824725)
SRR14240761_2 - polyg	(1, 5.055124036740729)	(2, 5.077548252166767)	(3, 5.0800396751719585)	(4, 5.0830634655575695)	(5, 5.086021062115457)	(6, 5.088571637051806)	(7, 5.09153627550626)	(8, 5.101069595077849)	(9, 5.1286794631353825)	(12, 5.237452822637906)	(17, 5.342057942724847)	(22, 5.349629953264764)	(27, 5.351104526405767)	(32, 5.351914626186766)	(37, 5.352807820347247)	(42, 5.35354299434878)	(47, 5.354315912915908)	(52, 5.360564610253066)	(57, 5.378496659021467)	(62, 5.3848515481588475)	(67, 5.38590811431967)	(72, 5.386948343280459)	(77, 5.400915522606115)	(82, 5.475063313339933)	(87, 5.576035941502064)	(92, 5.670825502803034)	(97, 5.748708033799808)	(102, 5.794802035316548)	(107, 5.833951881791231)	(112, 5.869752320583073)	(117, 5.899311103934323)	(122, 5.923250453825586)	(127, 5.9445426139596105)	(132, 5.9675335612213125)	(137, 5.990856604325085)	(140, 6.004885752340526)
SRR14240762_1 - polya	(1, 0.02980536000578064)	(2, 0.03846516126347149)	(3, 0.0431037845854461)	(4, 0.0512252668614201)	(5, 0.055244499065877126)	(6, 0.05870011778224747)	(7, 0.06330955513533382)	(8, 0.07306091162944571)	(9, 0.08777582856582153)	(12, 0.10969150774630962)	(17, 0.13455341319950492)	(22, 0.15873094011112474)	(27, 0.1929522020674082)	(32, 0.23045461550381888)	(37, 0.2597745804181334)	(42, 0.2834388234235716)	(47, 0.3093585581046948)	(52, 0.3300833200391245)	(57, 0.35158922821642136)	(62, 0.37126368441712543)	(67, 0.39033807709748675)	(72, 0.410211905894552)	(77, 0.434771055563813)	(82, 0.4570463058810045)	(87, 0.4777564099732814)	(92, 0.4966061355509118)	(97, 0.514263257582059)	(102, 0.5310542697720201)	(107, 0.5491474950360666)	(112, 0.5672150366474915)	(117, 0.5818667821756515)	(122, 0.5947289738070004)	(127, 0.6059230251721134)	(132, 0.6180306622211378)	(137, 0.6303446764990565)	(140, 0.6346514877836258)
SRR14240762_2 - polya	(1, 0.017209992987779116)	(2, 0.022146313192414006)	(3, 0.029648404350870423)	(4, 0.0398751678493178)	(5, 0.04940860244239732)	(6, 0.05815401587549374)	(7, 0.06781327442333601)	(8, 0.08423978629073686)	(9, 0.10288508037073212)	(12, 0.14377747652236886)	(17, 0.21535768666354999)	(22, 0.28621940310841076)	(27, 0.35084012168162265)	(32, 0.4073420820026234)	(37, 0.4627693500914497)	(42, 0.5065748950843869)	(47, 0.5485685751287408)	(52, 0.5906522776726877)	(57, 0.6310814600692135)	(62, 0.6664064705111424)	(67, 0.7108233642657258)	(72, 0.7641031936214623)	(77, 0.7989015594692297)	(82, 0.8283245184248654)	(87, 0.8615198611458721)	(92, 0.8923611284740602)	(97, 0.9229215619238346)	(102, 0.9497644812297479)	(107, 0.9755447718372938)	(112, 1.0001145581707718)	(117, 1.0220447654779956)	(122, 1.0427185492534334)	(127, 1.0628031656035808)	(132, 1.0815140956847202)	(137, 1.1009317153592075)	(140, 1.1078877046109104)
SRR14240762_2 - polyg	(1, 1.0540499692454475)	(2, 1.0785045682883798)	(3, 1.0792562691315242)	(4, 1.079914574874226)	(5, 1.0805819606961378)	(6, 1.0812701009848145)	(7, 1.0822624239270153)	(8, 1.0845155807251892)	(9, 1.0881320465589883)	(12, 1.1017775895952981)	(17, 1.113857856691276)	(22, 1.1156816554582494)	(27, 1.1165669631811934)	(32, 1.1173318949969002)	(37, 1.1182588413687915)	(42, 1.1190997864190255)	(47, 1.1198464283608958)	(52, 1.122014880991585)	(57, 1.126521194587933)	(62, 1.129166610807965)	(67, 1.130361938378211)	(72, 1.131537808635865)	(77, 1.13357382182551)	(82, 1.1391869970775181)	(87, 1.147895701047524)	(92, 1.1576434255099521)	(97, 1.1665679759343137)	(102, 1.1727635734099142)	(107, 1.1779715176983359)	(112, 1.183799761112196)	(117, 1.1908875412278566)	(122, 1.1992399169465908)	(127, 1.2094886023505587)	(132, 1.2225278555264967)	(137, 1.239381390547587)	(140, 1.251844577555379)
SRR14240763_1 - polya	(1, 0.09204416641296535)	(2, 0.10530581504372197)	(3, 0.11046085888153363)	(4, 0.12120611259541379)	(5, 0.12524486094378404)	(6, 0.1288149689432623)	(7, 0.13338639545217434)	(8, 0.1451911838678972)	(9, 0.16086007205476352)	(12, 0.1853490044725463)	(17, 0.21375675988233694)	(22, 0.2411704738067449)	(27, 0.27922930959408965)	(32, 0.32053748216073935)	(37, 0.3532631325615011)	(42, 0.379413264029673)	(47, 0.40861683478969385)	(52, 0.4320473968294821)	(57, 0.45611804590480665)	(62, 0.47671784558871017)	(67, 0.4977807550832269)	(72, 0.5208451372727629)	(77, 0.5525947932077887)	(82, 0.5806005658089956)	(87, 0.6074408502381756)	(92, 0.6305296832285233)	(97, 0.653487529785951)	(102, 0.6758914492726076)	(107, 0.7016820957526544)	(112, 0.7261040795491668)	(117, 0.7471148855514775)	(122, 0.7680441888844156)	(127, 0.7874726787770514)	(132, 0.8075427111100334)	(137, 0.8285453668454068)	(140, 0.8357065406736306)
