Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
SRR14240788_1	(1, 2.1796609477682054)	(2, 2.3033899443362733)	(3, 2.1791358198786788)	(4, 2.179616618790518)	(5, 2.179168214131604)	(6, 2.179149459564121)	(7, 2.1792807415365028)	(8, 2.1791307049966377)	(9, 2.179550125323987)	(12, 2.179071372364964)	(17, 2.1790741003020524)	(22, 2.179233684621727)	(27, 2.1802709826996107)	(32, 2.1832498900001993)	(37, 0.44500604626648516)	(42, 0.000518093176959006)	(47, 0.0002660655152890137)	(52, 0.0001472061666630615)	(57, 0.00015079444114025046)	(62, 0.00011813497312132277)	(67, 6.378346212721309e-05)	(72, 7.5701453452766e-05)	(77, 0.00012535886060202305)	(82, 2.699888863934716e-05)	(87, 2.277774689515338e-05)	(92, 1.05831146096469e-05)	(97, 7.470582115661542e-06)	(102, 0.00010778500756384388)	(107, 9.939878080681562e-05)	(112, 5.8102291454309906e-05)	(117, 0.0003773299385773766)	(122, 0.00039764594654409676)	(127, 0.0006832941681024209)	(132, 0.0013815405213273033)	(137, 0.0007038578177793132)	(142, 9.170456695567966e-05)	(147, 0.0002297652050257588)	(150, 2.0710894730586597e-05)
SRR14240788_2	(1, 0.015233823678320022)	(2, 0.02175870820175939)	(3, 0.008673134980594735)	(4, 0.009407973033796294)	(5, 0.008918649318555348)	(6, 0.010451408970128901)	(7, 0.009273281140054011)	(8, 0.00928010098277514)	(9, 0.009486401225089267)	(12, 0.009714524964111003)	(17, 0.010097800125038407)	(22, 0.011918016147307512)	(27, 0.013740619114529012)	(32, 0.021754957288262766)	(37, 0.015135336750363534)	(42, 0.012825581861992074)	(47, 0.014532027356453656)	(52, 0.015633963747822627)	(57, 0.013169014608250021)	(62, 0.010890608781953888)	(67, 0.014235093362132224)	(72, 0.017336956861763855)	(77, 0.013045765867313288)	(82, 0.009775217345315055)	(87, 0.0195552991542907)	(92, 0.012394804409971667)	(97, 0.014378587622596964)	(102, 0.010310372875022181)	(107, 0.020993433791314943)	(112, 0.013809191159126492)	(117, 0.026267429158171936)	(122, 0.014196164865313993)	(127, 0.013545345774192459)	(132, 0.019729134885345476)	(137, 0.02437695655435792)	(142, 0.015759001998223273)	(147, 0.02740281936629952)	(150, 0.021676287713921667)
SRR14240789_1	(1, 4.27168739924989)	(2, 4.391986515292509)	(3, 4.271244689868919)	(4, 4.271653259969267)	(5, 4.271268917745489)	(6, 4.271261208875671)	(7, 4.271374639388706)	(8, 4.271231474663517)	(9, 4.271641146030982)	(12, 4.2711664999036225)	(17, 4.271175970800827)	(22, 4.2714737534292215)	(27, 4.273937508223024)	(32, 4.279716737798794)	(37, 0.8873926140831353)	(42, 0.0004943728869227179)	(47, 0.0002484042999286191)	(52, 0.00014810252496102222)	(57, 0.00013070723698815448)	(62, 0.0001087362789706576)	(67, 5.557255664140215e-05)	(72, 6.748918576559425e-05)	(77, 0.00010217501288779241)	(82, 1.8840506214543362e-05)	(87, 1.4416569049797044e-05)	(92, 7.091402630889608e-06)	(97, 7.986558111558528e-06)	(102, 9.784840934165628e-05)	(107, 9.281305505277941e-05)	(112, 5.003755773594971e-05)	(117, 0.0004117104283778447)	(122, 0.0004458865209063504)	(127, 0.0008092475574071441)	(132, 0.001545919837993274)	(137, 0.0007315522653153487)	(142, 8.465092498065727e-05)	(147, 0.00022371509742238855)	(150, 3.3154559039207404e-05)
SRR14240789_2	(1, 0.011500532501195343)	(2, 0.01751675476051069)	(3, 0.004667170041182214)	(4, 0.005490917844581057)	(5, 0.004955702025795178)	(6, 0.006532716537114888)	(7, 0.005265158085628165)	(8, 0.005356563256326166)	(9, 0.005463386166659973)	(12, 0.005770419438835905)	(17, 0.006184716128192382)	(22, 0.008193647602738063)	(27, 0.01146925651507699)	(32, 0.022204848876912927)	(37, 0.01591628361291659)	(42, 0.013082513384084078)	(47, 0.014819158138528615)	(52, 0.015926939781319975)	(57, 0.013401971285993521)	(62, 0.01120903301117121)	(67, 0.014516573505782658)	(72, 0.017636957876532)	(77, 0.013358851614720757)	(82, 0.010107798273107328)	(87, 0.01997685761286297)	(92, 0.012763017108300728)	(97, 0.015083664097272586)	(102, 0.010977190859340572)	(107, 0.022154165195095783)	(112, 0.014916078541889699)	(117, 0.02829743761211059)	(122, 0.015407668633532134)	(127, 0.01494986213482283)	(132, 0.02164482801349836)	(137, 0.02672534162916574)	(142, 0.017420440193861988)	(147, 0.029961889824118307)	(150, 0.022357220002688746)
SRR14240790_1	(1, 2.0734883886583804)	(2, 2.197234058868124)	(3, 2.0729718690008254)	(4, 2.0733788648566476)	(5, 2.0729962076234325)	(6, 2.0729624039809225)	(7, 2.0731084357165663)	(8, 2.072950234669619)	(9, 2.073346413359838)	(12, 2.0728834386720187)	(17, 2.072890740258801)	(22, 2.073000534489674)	(27, 2.0735827684282686)	(32, 2.075722674213731)	(37, 0.4226442912345303)	(42, 0.0005214485199120144)	(47, 0.00028562280433684363)	(52, 0.00016440633242240343)	(57, 0.00014929731270615487)	(62, 0.00012954948984974902)	(67, 5.939189268304621e-05)	(72, 7.277342329526297e-05)	(77, 0.00011558070899248541)	(82, 1.3111837420125357e-05)	(87, 1.3086400402446945e-05)	(92, 1.1657620771426734e-05)	(97, 1.832678889914216e-05)	(102, 0.00010078194361735573)	(107, 9.192248640121286e-05)	(112, 5.273072879511201e-05)	(117, 0.0003853518846361546)	(122, 0.0003965478361507161)	(127, 0.0007309935008768945)	(132, 0.001360556702289879)	(137, 0.0007156665068998378)	(142, 8.383067686687253e-05)	(147, 0.00024582479951139406)	(150, 2.4308866020773345e-05)
SRR14240790_2	(1, 0.015233273460772434)	(2, 0.021780362942137615)	(3, 0.008606407383083308)	(4, 0.009281128087585832)	(5, 0.008889005834468132)	(6, 0.010422339058728379)	(7, 0.009214872948265946)	(8, 0.009231098696670815)	(9, 0.009462315611440219)	(12, 0.009658647167139149)	(17, 0.010045090408315145)	(22, 0.011801527673142359)	(27, 0.013219928512868108)	(32, 0.02034384335002643)	(37, 0.014728268158510914)	(42, 0.012703433250724908)	(47, 0.014428729376998788)	(52, 0.015517991075177024)	(57, 0.013031556280409362)	(62, 0.010850961992307862)	(67, 0.01410108718814253)	(72, 0.017131175845944518)	(77, 0.012946498412280056)	(82, 0.009744522390988199)	(87, 0.019382598529031188)	(92, 0.012247776207857903)	(97, 0.014309287575576386)	(102, 0.010244801830898787)	(107, 0.02079518248737585)	(112, 0.013708332140036411)	(117, 0.026025010264763383)	(122, 0.014064156775833895)	(127, 0.013499247362014046)	(132, 0.019526665203396455)	(137, 0.024094988696022564)	(142, 0.015461256585778207)	(147, 0.02678479765768428)	(150, 0.020977931355026302)
SRR14240791_1	(1, 1.7952071697745553)	(2, 1.919310951677567)	(3, 1.7947356621607249)	(4, 1.7951495962132875)	(5, 1.7947445959891974)	(6, 1.794739632751157)	(7, 1.7948518019308684)	(8, 1.794704890084875)	(9, 1.7951178314898297)	(12, 1.794643147403653)	(17, 1.79465505917495)	(22, 1.7947733827698313)	(27, 1.7954910669904616)	(32, 1.797513884286175)	(37, 0.3651685698800801)	(42, 0.0004997943867728493)	(47, 0.00028329248822507716)	(52, 0.0001739431762755358)	(57, 0.00014691824917975756)	(62, 0.00012682329711228904)	(67, 5.9711842953855994e-05)	(72, 7.059066849997569e-05)	(77, 0.00011849753933379239)	(82, 2.291973456863757e-05)	(87, 2.059057426597925e-05)	(92, 8.926382365481399e-06)	(97, 9.242306681376211e-06)	(102, 9.747545310275362e-05)	(107, 8.425413966037349e-05)	(112, 5.456553792316968e-05)	(117, 0.0003643881314307172)	(122, 0.00039282322717379143)	(127, 0.000734351846016366)	(132, 0.0013761219348238287)	(137, 0.0006840637966608225)	(142, 8.064627528668283e-05)	(147, 0.00023121804507982257)	(150, 2.2293815093759982e-05)
SRR14240791_2	(1, 0.017221443352305972)	(2, 0.023718321947086222)	(3, 0.010520079350264493)	(4, 0.011284418008473934)	(5, 0.010823829518332141)	(6, 0.0123227274065091)	(7, 0.011148425286169137)	(8, 0.011158351762249781)	(9, 0.01134695480778198)	(12, 0.011597300534535775)	(17, 0.012000315463409843)	(22, 0.013803162049176062)	(27, 0.015360626146228806)	(32, 0.022509078630942404)	(37, 0.015311634592453898)	(42, 0.012916421627610152)	(47, 0.014623145298383431)	(52, 0.01570347778358367)	(57, 0.013227173197705331)	(62, 0.01105845540313853)	(67, 0.01428365119802449)	(72, 0.017373518580218808)	(77, 0.013166163092918725)	(82, 0.00991419120825429)	(87, 0.01956390337233393)	(92, 0.012342441490239043)	(97, 0.01440645256641144)	(102, 0.010305172335352681)	(107, 0.02061055699071158)	(112, 0.013593044077149258)	(117, 0.025476511971612964)	(122, 0.013780315145672418)	(127, 0.013200019496323738)	(132, 0.01890211701495927)	(137, 0.02321048308669298)	(142, 0.01505910867396727)	(147, 0.02577979505508267)	(150, 0.020546075982194514)
SRR14240792_1	(1, 12.850179192599784)	(2, 12.960082175858895)	(3, 12.849731927173552)	(4, 12.850084356950669)	(5, 12.849770374058329)	(6, 12.849746024364636)	(7, 12.849837015325274)	(8, 12.849726800922248)	(9, 12.850126648523924)	(12, 12.849659134405043)	(17, 12.849670155845343)	(22, 12.8498898157137)	(27, 12.851865216653513)	(32, 12.857406694312626)	(37, 2.8677128718727207)	(42, 0.0005357489773203689)	(47, 0.0002913523205659058)	(52, 0.00018521698223944935)	(57, 0.0001532777884693948)	(62, 0.00013733764744455382)	(67, 6.700566512737656e-05)	(72, 7.101703177900276e-05)	(77, 0.00012824078494609367)	(82, 2.3334984385825055e-05)	(87, 2.1099342573142738e-05)	(92, 9.768902670364713e-06)	(97, 1.1913389630158145e-05)	(102, 0.00010420810810517512)	(107, 8.508685416154024e-05)	(112, 5.884238165148449e-05)	(117, 0.0003467522951905939)	(122, 0.0003918863476467374)	(127, 0.0006977054162710146)	(132, 0.0012786963028185198)	(137, 0.000708824841700724)	(142, 9.07497665113219e-05)	(147, 0.00027041452553146683)	(150, 1.1682842418737186e-05)
SRR14240792_2	(1, 0.6790309370419574)	(2, 0.6857860546971783)	(3, 0.6725257241377834)	(4, 0.673221612752237)	(5, 0.6727410266925314)	(6, 0.6742417367616387)	(7, 0.6730896117811713)	(8, 0.6730511648963948)	(9, 0.6732011077470229)	(12, 0.6734738243163705)	(17, 0.6738539358505269)	(22, 0.6757673091495678)	(27, 0.6784314219520101)	(32, 0.6890858226612577)	(37, 0.15010753946241426)	(42, 0.013033922321901306)	(47, 0.014757484058667926)	(52, 0.01591980750400382)	(57, 0.013380360917674918)	(62, 0.011183498355212363)	(67, 0.014534923785723013)	(72, 0.017680223578090046)	(77, 0.013399112212806515)	(82, 0.010063353720591507)	(87, 0.01998912524607804)	(92, 0.012724215703014932)	(97, 0.01488834450451211)	(102, 0.01067028084747644)	(107, 0.021411702801023336)	(112, 0.014122432026493222)	(117, 0.026657967468499487)	(122, 0.014219601342815259)	(127, 0.013644314701134717)	(132, 0.01958284335280495)	(137, 0.023934524413484287)	(142, 0.01535034437748345)	(147, 0.025892782257231153)	(150, 0.018832768450656137)
SRR14240793_1	(1, 0.6208248541537846)	(2, 0.745830368111706)	(3, 0.6203249469330698)	(4, 0.6207262457382129)	(5, 0.6203673859979995)	(6, 0.6203343084915102)	(7, 0.6204510159200666)	(8, 0.6203130889590454)	(9, 0.6207312385693812)	(12, 0.6202495551824302)	(17, 0.6202579181746369)	(22, 0.620564727649922)	(27, 0.6224183162211118)	(32, 0.6261258678258289)	(37, 0.12654695564859159)	(42, 0.0005154506786916348)	(47, 0.0002691454765691667)	(52, 0.00015799915084192253)	(57, 0.0001394900547232314)	(62, 0.00012228604278880824)	(67, 5.719241813369323e-05)	(72, 7.606346710340619e-05)	(77, 0.00010572924698647067)	(82, 1.7315371801820623e-05)	(87, 1.7254705720467075e-05)	(92, 7.180875951863722e-06)	(97, 1.0143907516101646e-05)	(102, 9.985614525774473e-05)	(107, 8.852272095691166e-05)	(112, 5.401416687533149e-05)	(117, 0.00035431419170910437)	(122, 0.0003715829320730332)	(127, 0.0006987279797283852)	(132, 0.0013287703104234438)	(137, 0.0007069214338225035)	(142, 8.265991783568004e-05)	(147, 0.00025523667313299937)	(150, 2.260556275050849e-05)
SRR14240793_2	(1, 0.011987163530923212)	(2, 0.018447887062558403)	(3, 0.005301762596719565)	(4, 0.006031964155067051)	(5, 0.005567006752529549)	(6, 0.007058615064025694)	(7, 0.0058653284148287785)	(8, 0.0059264905966390806)	(9, 0.006085012986229048)	(12, 0.006349133755026189)	(17, 0.0067406965393913285)	(22, 0.008739202035237755)	(27, 0.011326487146592743)	(32, 0.01995260155587104)	(37, 0.015036517944469835)	(42, 0.012961163033796663)	(47, 0.014671820224221617)	(52, 0.015811084770518083)	(57, 0.013296089831706924)	(62, 0.011105076137548915)	(67, 0.014358690947068486)	(72, 0.017499640656334813)	(77, 0.013214302360895819)	(82, 0.00995023259082536)	(87, 0.01971124936265801)	(92, 0.012486059723685395)	(97, 0.014571707861482378)	(102, 0.01046115130882902)	(107, 0.021109526991312407)	(112, 0.014008717752483371)	(117, 0.02654655371641826)	(122, 0.014481925308913624)	(127, 0.01403339019601223)	(132, 0.02030924822162349)	(137, 0.02518959411589559)	(142, 0.016441796641676453)	(147, 0.028324116506593958)	(150, 0.02234904509301133)
SRR14240794_1	(1, 6.529512721731795)	(2, 6.606152279781005)	(3, 6.529280704143571)	(4, 6.529280704143571)	(5, 6.529280704143571)	(6, 6.537651775803463)	(7, 6.530154995585289)	(8, 6.529481990925408)	(9, 6.529289923385488)	(12, 6.529414383151357)	(17, 6.529404549293312)	(22, 6.529579100273591)	(27, 6.531492092971199)	(32, 6.536087885066415)	(37, 1.3806109606561299)	(42, 0.00010065015924236664)	(47, 0.00013460134425473941)	(52, 7.905752077308004e-06)	(57, 0.0)	(62, 5.291534934455675e-06)	(67, 0.0)	(72, 1.6071017504933954e-05)	(77, 0.0)	(82, 0.0)	(87, 1.491440140316677e-05)	(92, 0.0)	(97, 3.4865228980354875e-06)	(102, 4.1218067255561563e-07)	(107, 0.0)	(112, 0.0)	(117, 2.03453138918261e-06)	(122, 0.0)	(127, 0.0)	(132, 0.0)	(137, 5.60490609200536e-06)	(142, 9.874233183191568e-06)	(147, 8.268573179146493e-07)	(150, 0.0)
SRR14240794_2	(1, 0.10494724035284313)	(2, 0.10800188250773768)	(3, 0.08373530124403068)	(4, 0.08374913010690495)	(5, 0.08373530124403068)	(6, 0.08427309035580788)	(7, 0.0851888683861485)	(8, 0.08373530124403068)	(9, 0.08376603205041795)	(12, 0.084605904988982)	(17, 0.0837463643343301)	(22, 0.08392982724846208)	(27, 0.08560926581752634)	(32, 0.09005048195661447)	(37, 0.01915202028901752)	(42, 4.307670994661663e-06)	(47, 5.848998186976797e-06)	(52, 6.162119301458089e-07)	(57, 5.553669604777978e-06)	(62, 0.002188114863252917)	(67, 1.3355736183087139e-05)	(72, 3.127265655103597e-07)	(77, 6.327641445842658e-07)	(82, 1.6094632110573059e-06)	(87, 1.055911166088006e-05)	(92, 0.0007100591110568089)	(97, 2.49936183258751e-06)	(102, 3.7756208914165415e-07)	(107, 4.0117867739662367e-07)	(112, 1.1936311474023672e-05)	(117, 3.458504121244524e-05)	(122, 1.4631809177602339e-05)	(127, 5.231251336453935e-07)	(132, 1.7377240432894416e-05)	(137, 1.856975740450956e-05)	(142, 0.0005992471379411921)	(147, 1.3775104042327697e-06)	(150, 0.0)
SRR14240795_1	(1, 0.47857338919304654)	(2, 0.5973629208450093)	(3, 0.47797626651688424)	(4, 0.4784049188553647)	(5, 0.4779952069690497)	(6, 0.4779822477123049)	(7, 0.4781068559502353)	(8, 0.4779702853214636)	(9, 0.4783401225716409)	(12, 0.47790110282776466)	(17, 0.4779046915450171)	(22, 0.4780530251914493)	(27, 0.478856698482805)	(32, 0.4808430534820053)	(37, 0.09690193901930427)	(42, 0.0005080940880858639)	(47, 0.00026549682473912795)	(52, 0.00015632630301881724)	(57, 0.00013634125425159902)	(62, 0.00011618388922996697)	(67, 5.869424811765637e-05)	(72, 5.5853470078705286e-05)	(77, 0.00011196880137018818)	(82, 1.863869394419453e-05)	(87, 1.3720733789167155e-05)	(92, 7.436295297852862e-06)	(97, 1.2068895646280628e-05)	(102, 0.00010473570709251753)	(107, 8.320673715195447e-05)	(112, 4.405007579578908e-05)	(117, 0.0002781325630866107)	(122, 0.00031786428145672154)	(127, 0.0005840774023112603)	(132, 0.0010859034471990454)	(137, 0.0005964946150625874)	(142, 7.099788794092273e-05)	(147, 0.0002150540514332092)	(150, 1.6913077411324443e-05)
SRR14240795_2	(1, 0.02290000353388963)	(2, 0.03068153877616468)	(3, 0.017253755056789208)	(4, 0.01786483385559969)	(5, 0.017465090628319094)	(6, 0.01886568722265633)	(7, 0.017746206813089985)	(8, 0.017770131594772615)	(9, 0.017942589396068232)	(12, 0.018160304909380157)	(17, 0.018563238107551762)	(22, 0.020276252476027993)	(27, 0.02180026106921145)	(32, 0.028752005133460656)	(37, 0.016133595028578668)	(42, 0.012432531266716292)	(47, 0.01405679798033184)	(52, 0.015344682874076917)	(57, 0.012791986670229804)	(62, 0.010631730193942583)	(67, 0.013885665287577715)	(72, 0.016955498304644823)	(77, 0.012737831171474914)	(82, 0.009432851067386748)	(87, 0.018891197863605675)	(92, 0.011863396428803264)	(97, 0.013775820184670596)	(102, 0.009676880668687401)	(107, 0.01976848870591935)	(112, 0.012777873754676627)	(117, 0.02456538712249713)	(122, 0.013028618738287256)	(127, 0.012483532908220003)	(132, 0.017956487648471988)	(137, 0.02222534321044024)	(142, 0.014050007631647071)	(147, 0.024357719325285344)	(150, 0.01933862788253457)
SRR14240796_1	(1, 1.0784996984882274)	(2, 1.2031274402548424)	(3, 1.077965034714663)	(4, 1.0784020741049438)	(5, 1.0780013600665825)	(6, 1.0779616292129206)	(7, 1.0780955789481235)	(8, 1.0779514127076932)	(9, 1.0783691542547669)	(12, 1.0778896596094303)	(17, 1.0778951084122181)	(22, 1.0780976222491692)	(27, 1.0794216813266329)	(32, 1.0825091092063357)	(37, 0.218984229724803)	(42, 0.0004799860243495372)	(47, 0.00025254684249740076)	(52, 0.00013619189666988054)	(57, 0.00013145225221693993)	(62, 0.0001108994075166942)	(67, 5.465743057563649e-05)	(72, 7.039717605062876e-05)	(77, 0.00010803941065822228)	(82, 1.701207427009465e-05)	(87, 1.421796629598316e-05)	(92, 7.688948861808124e-06)	(97, 1.2656932629624755e-05)	(102, 0.00010062542372312082)	(107, 8.438908300426102e-05)	(112, 5.171045122652952e-05)	(117, 0.00035415356538504885)	(122, 0.0003832155717863479)	(127, 0.0007215824391806604)	(132, 0.0014031175769659882)	(137, 0.0006941432808716745)	(142, 7.860324789195435e-05)	(147, 0.00024016878833215638)	(150, 2.6117810058539765e-05)
SRR14240796_2	(1, 0.016523494454356094)	(2, 0.02303481378591604)	(3, 0.009855522042643556)	(4, 0.010663761122851136)	(5, 0.010151800694236504)	(6, 0.011710385325030053)	(7, 0.010525270718658265)	(8, 0.010551379565350365)	(9, 0.010744357997422398)	(12, 0.010965488577231999)	(17, 0.011366883715941831)	(22, 0.013265791487530654)	(27, 0.015372434865408782)	(32, 0.023558352920454995)	(37, 0.015734229439098187)	(42, 0.012995272808278682)	(47, 0.014670512319978941)	(52, 0.015804136207688207)	(57, 0.01332491351577534)	(62, 0.011164890727976481)	(67, 0.014421420210995807)	(72, 0.017514635178445145)	(77, 0.013255212489492579)	(82, 0.009972730179423)	(87, 0.0197344737556285)	(92, 0.012541642935194318)	(97, 0.014633051556816058)	(102, 0.010587085105230343)	(107, 0.02131081880895625)	(112, 0.01422781411125264)	(117, 0.026901743323280346)	(122, 0.01472540877248941)	(127, 0.014233779604427071)	(132, 0.020638263533147943)	(137, 0.02558746479622102)	(142, 0.016830209523992223)	(147, 0.028791759442707624)	(150, 0.022698974299998856)
SRR14240797_1	(1, 1.2054341625085812)	(2, 1.3295039518235425)	(3, 1.2049479617404222)	(4, 1.2053675402458888)	(5, 1.204963554184882)	(6, 1.2049430005080939)	(7, 1.2050840412557087)	(8, 1.2049401655181922)	(9, 1.2053639965085117)	(12, 1.2048639042898337)	(17, 1.2048717005120637)	(22, 1.2050440678980932)	(27, 1.2061295855314929)	(32, 1.2088341658978117)	(37, 0.2446528617152732)	(42, 0.0005138777522998595)	(47, 0.00027011126134020763)	(52, 0.00016653994293058049)	(57, 0.00013833956871046324)	(62, 0.00011807638785224484)	(67, 5.694661264867654e-05)	(72, 7.021628407821032e-05)	(77, 0.00011073534722092313)	(82, 1.8613769724950837e-05)	(87, 1.4910131082552957e-05)	(92, 1.1455931288686457e-05)	(97, 1.1734820311464185e-05)	(102, 0.00010444503109983043)	(107, 8.696211154328698e-05)	(112, 5.0494997770298574e-05)	(117, 0.00035946336863978544)	(122, 0.0003659585540877605)	(127, 0.0006981846274574301)	(132, 0.0013230181697190663)	(137, 0.0007021035341863612)	(142, 7.918645924353987e-05)	(147, 0.00025279482301047176)	(150, 6.2141298417159636e-06)
SRR14240797_2	(1, 0.008938014412904387)	(2, 0.015542832136626215)	(3, 0.0023544591134460687)	(4, 0.003126993861686952)	(5, 0.0026039382248045926)	(6, 0.004096560408103033)	(7, 0.002963273194857921)	(8, 0.0029852443665968815)	(9, 0.0031248676192606006)	(12, 0.0034055316195389404)	(17, 0.0038072496886241993)	(22, 0.005631707439928495)	(27, 0.007560776318609263)	(32, 0.015298597756586022)	(37, 0.013887078262431971)	(42, 0.012811461784599694)	(47, 0.014538918045776289)	(52, 0.015767482494078947)	(57, 0.01321342882660639)	(62, 0.010981937386270797)	(67, 0.014294977523435776)	(72, 0.01742384207712744)	(77, 0.013136796098154)	(82, 0.009858197348353023)	(87, 0.0196412042245565)	(92, 0.012397037688268981)	(97, 0.014449202059330982)	(102, 0.010317724509122541)	(107, 0.02101768027012549)	(112, 0.013848133708974558)	(117, 0.02633197851699902)	(122, 0.014177145811808404)	(127, 0.013635818197569574)	(132, 0.019610956658401096)	(137, 0.024298817464859776)	(142, 0.015798777338174717)	(147, 0.027380303810897105)	(150, 0.021488381216999867)
SRR14240798_1	(1, 1.261685502984301)	(2, 1.342891934302602)	(3, 1.2613977939542118)	(4, 1.2613977939542118)	(5, 1.2613977939542118)	(6, 1.27044167083027)	(7, 1.2624337694927885)	(8, 1.2616319757228889)	(9, 1.2614044848618884)	(12, 1.2615441018020712)	(17, 1.26153495756158)	(22, 1.2617196266134512)	(27, 1.263709056495928)	(32, 1.2674361151019897)	(37, 0.2566772470959156)	(42, 0.00010302310455787769)	(47, 0.00014348863423816605)	(52, 7.007124855855249e-06)	(57, 0.0)	(62, 3.847930963446675e-06)	(67, 0.0)	(72, 1.5231652623602036e-05)	(77, 0.0)	(82, 0.0)	(87, 1.445866136372718e-05)	(92, 0.0)	(97, 1.954936595260384e-06)	(102, 2.5337014085286993e-07)	(107, 1.0570653365768572e-06)	(112, 0.0)	(117, 1.75403155822007e-06)	(122, 0.0)	(127, 0.0)	(132, 0.0)	(137, 1.4694049708998096e-05)	(142, 1.6548313531903895e-05)	(147, 8.691125571203044e-07)	(150, 0.0)
SRR14240798_2	(1, 0.05100590436917609)	(2, 0.055809976080897175)	(3, 0.029996454264991968)	(4, 0.03000426032394788)	(5, 0.029996454264991968)	(6, 0.03054287839190547)	(7, 0.031307872169584354)	(8, 0.029996454264991968)	(9, 0.03003883001360975)	(12, 0.030874747412659453)	(17, 0.03000604456599494)	(22, 0.03019762755579849)	(27, 0.03197094112032469)	(32, 0.03556819611746254)	(37, 0.007761128133508074)	(42, 2.231424851369198e-06)	(47, 9.819866620813543e-06)	(52, 8.929795528131637e-07)	(57, 6.030521770593444e-06)	(62, 0.0021898045703590916)	(67, 9.627173920818712e-06)	(72, 0.0)	(77, 1.1276297874314785e-06)	(82, 1.8180589917691152e-06)	(87, 4.600463712020688e-06)	(92, 0.000717428001081843)	(97, 2.88654533854307e-06)	(102, 0.0)	(107, 2.592065467279094e-07)	(112, 7.864798110686738e-06)	(117, 3.8220551412401826e-05)	(122, 1.9299088060493426e-05)	(127, 6.405388479252908e-07)	(132, 2.212241021835081e-05)	(137, 2.3527722452941706e-05)	(142, 0.000624211240866283)	(147, 1.2436718401218063e-06)	(150, 0.0)
